pt,ep,n,succ,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
134,4767,128,1.0,15.0,0.164476537698647,0.0626923687814269,0.0254720663322132,0.0110382392667816,0.0070207616069008,0.1043208969058469,133.1953125,361.31143283844
135,4799,128,1.0,15.0,0.1646198536909651,0.0629413167480379,0.0252035157757291,0.0110111732792574,0.0071557552894374,0.1042504622018896,133.53515625,360.1722948551178
136,4863,128,1.0,15.0,0.1700100940070115,0.0625185637036338,0.0238807365547017,0.0107662873706431,0.0070702726541357,0.1036733244545757,134.833984375,362.2626557350159
137,4895,128,1.0,15.0,0.1732753161923028,0.0626423523935955,0.0253789275991493,0.0106756790846702,0.0071485663438452,0.1037878667120821,135.630859375,361.9242784976959
138,4927,128,1.0,15.0,0.1703227046236861,0.0622582565119955,0.0266103476221815,0.0109953554529056,0.007100936245521,0.1039548202534206,134.900390625,362.3950352668762
139,4959,128,1.0,15.0,0.1697707954153884,0.0620801135664805,0.0307198605692065,0.0111368955840589,0.0070285264255715,0.104125577781815,134.748046875,361.120507478714
140,4991,128,1.0,15.0,0.1676291663898155,0.061557527660625,0.0319499164343142,0.0113567581938696,0.0069238168469035,0.1041955939726904,134.287109375,361.04430961608887
141,5023,128,1.0,15.0,0.1670240578823723,0.0607934806321281,0.0342647297984513,0.0113207105896435,0.0067853940618137,0.1039820099249482,134.1171875,361.847181558609
142,5087,128,1.0,15.0,0.1646061356877908,0.0600631096458528,0.033719436976753,0.0110926652014313,0.0064576698076971,0.1040779879549518,133.369140625,362.94644474983215
143,5119,128,1.0,15.0,0.1643532296875491,0.0607299024995882,0.0323751943178649,0.0109855101327411,0.0064165476336075,0.1038008622126653,133.3125,362.8900170326233
144,5151,128,1.0,15.0,0.1639340285910293,0.0617191074707079,0.0304896801826544,0.0109586716935154,0.0064489508497345,0.1038008907344192,133.283203125,362.11909770965576
145,5183,128,1.0,15.0,0.1623858674138318,0.0626161709951702,0.0300463433886761,0.0109359993221005,0.006552749516356,0.1038554530823603,133.09375,360.6685311794281
146,5215,128,1.0,15.0,0.1623314280586782,0.0625051254464779,0.0307195005007088,0.0108101477962918,0.0065407445266438,0.1037272654939442,133.095703125,361.6801347732544
147,5279,128,1.0,15.0,0.1629228302335832,0.0619285760039929,0.0326313534360451,0.010752888952993,0.0065154023459413,0.1037037392379716,132.98828125,362.372447013855
148,5311,128,1.0,15.0,0.1702030062442645,0.0630310995620675,0.0307299653113659,0.0104028165515046,0.0065158057446407,0.1035160834435373,134.34765625,362.7551736831665
149,5343,128,1.0,15.0,0.1779482131823897,0.0646308790892362,0.0272572654039322,0.010173441383813,0.0065670055072205,0.1033613842446357,136.146484375,361.9106342792511
150,5375,128,1.0,15.0,0.176081066543702,0.0637092899123672,0.0257025795881418,0.0102352653811976,0.0064992569743007,0.1035985072958283,135.734375,363.5530374050141
151,5407,128,1.0,15.0,0.1812674201792106,0.0645731593831442,0.0237385222417287,0.0100020914105698,0.0065981148256343,0.1032901943544857,137.19140625,363.7537651062012
152,5471,128,1.0,15.0,0.1703232502914033,0.0616516679583583,0.0275007491773067,0.0104752372208167,0.006574475887387,0.1035873217624612,135.50390625,364.3097162246704
153,5503,128,1.0,15.0,0.1706930988293606,0.0618562782765366,0.0295088208695233,0.0105078547749144,0.0066251117666829,0.1034255514387041,135.873046875,363.0533218383789
154,5535,128,1.0,15.0,0.1694054700492415,0.0608932980103418,0.0297632318124669,0.0105395910759398,0.0065316933364384,0.1035299661452882,135.505859375,363.3835251331329
155,5567,128,1.0,15.0,0.1669256385648623,0.0613022444886155,0.0273250067439221,0.0107014557543152,0.0065923035836034,0.1033883177442476,134.970703125,363.6231241226196
156,5599,128,1.0,15.0,0.164555088034831,0.0606313955504447,0.0264147405507628,0.0108157385839149,0.0064482006333635,0.1034631739021278,134.40234375,365.70818853378296
157,5663,128,1.0,15.0,0.1607369492994621,0.0598391197854653,0.024790331586928,0.0109622753298026,0.0064768614704224,0.104231069853995,133.791015625,366.1161890029907
158,5695,128,1.0,15.0,0.1613968262099661,0.0584107697941362,0.0275502137321836,0.0107930983758706,0.006354241903174,0.1045307032763958,134.060546875,367.3832852840424
159,5727,128,1.0,15.0,0.1602177657769061,0.0577880866476334,0.0291826861357549,0.010769156509923,0.0063661506445016,0.1048167372937314,134.029296875,366.7322549819946
160,5759,128,1.0,15.0,0.1627236263011582,0.0571632187638897,0.0312613911683001,0.0105895057931775,0.0062428721750011,0.1045542460051365,134.45703125,368.0128705501557
161,5823,128,1.0,15.0,0.1717561965342611,0.0597347633447498,0.0285687681171111,0.0101943656845833,0.0064645559674601,0.1039821188314817,136.443359375,365.9594066143036
162,5855,128,1.0,15.0,0.1710192322207149,0.0598658428061753,0.0259664230907219,0.0101884320247336,0.0064149126293309,0.1039473360870033,136.294921875,366.7757256031037
163,5887,128,1.0,15.0,0.1692590165766887,0.0600007568718865,0.0262206912011606,0.0103024482996261,0.0064831282482575,0.1039954610168933,136.1796875,365.6322591304779
164,5919,128,1.0,15.0,0.1715211251284927,0.0596487056754995,0.0257054734429402,0.0102055070965434,0.0064859937459854,0.1036501549533568,136.572265625,366.8276505470276
165,5951,128,1.0,15.0,0.1671258546120952,0.0583098903007339,0.0265444801771082,0.0103609423531452,0.0063898963640677,0.1039253547787666,135.595703125,367.482382774353
166,6015,128,1.0,15.0,0.1734123320784419,0.0595020024920813,0.0281935640759911,0.0102897172873781,0.0066416629837703,0.1036407173960469,136.6640625,365.458948135376
